"","id","accuracy_order","social_media_post_removed","social_media_post_flagged","age","gender","education","household_income","race","weight","hispanic","party_id","party_id_dem","party_id_rep","headline_order","remove","censorship","accuracy","harm","headline","headline_orientation","headline_pro_dem","headline_pro_rep","accuracy_binary","social_media_most_common_newsformat","political_interest","aligned"
"1230","615",1,0,0,51,0,3,6,"White",1.0872,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3,1
"1231","616",1,0,1,71,1,1,2,"Non-White",0.6471,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,1,2,0
"1232","616",1,0,0,71,1,1,2,"Non-White",0.6471,0,"Democrat",1,0,1,0,1,2,1,"headline_pro_dem_4","pro_dem",1,0,0,1,2,1
"1233","617",1,0,0,56,1,1,4,"White",2.6447,0,"Republican",0,1,0,1,0,1,1,"headline_pro_dem_1","pro_dem",1,0,0,1,2.75,0
"1234","617",1,0,0,56,1,1,4,"White",2.6447,0,"Republican",0,1,1,1,0,1,1,"headline_pro_rep_7","pro_rep",0,1,0,1,2.75,1
"1235","618",1,0,0,66,1,2,7,"White",1.0754,1,"Democrat",1,0,0,1,0,2,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3.25,1
"1236","618",1,0,0,66,1,2,7,"White",1.0754,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3.25,0
"1237","619",1,0,0,56,1,3,6,"White",0.7745,1,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_9","pro_dem",1,0,0,0,3.75,1
"1238","619",1,0,0,56,1,3,6,"White",0.7745,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,3.75,0
"1239","620",1,0,0,66,1,3,3,"Non-White",0.1829,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,3,1
"1240","620",1,0,0,66,1,3,3,"Non-White",0.1829,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,3,0
"1241","621",1,0,0,59,1,3,6,"Non-White",0.6564,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_2","pro_rep",0,1,0,1,3.25,0
"1242","621",1,0,0,59,1,3,6,"Non-White",0.6564,0,"Democrat",1,0,1,0,1,2,0,"headline_pro_dem_8","pro_dem",1,0,0,1,3.25,1
"1243","622",0,0,0,63,1,3,3,"White",1.1147,0,"Democrat",1,0,0,0,0,2,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3,1
"1244","622",0,0,0,63,1,3,3,"White",1.1147,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3,0
"1245","623",0,0,0,50,0,4,5,"White",0.3636,1,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3.75,0
"1246","623",0,0,1,50,0,4,5,"White",0.3636,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_1","pro_dem",1,0,0,0,3.75,1
"1247","624",0,0,0,65,1,3,2,"Non-White",0.359,0,"Democrat",1,0,0,1,1,3,0,"headline_pro_rep_8","pro_rep",0,1,1,0,3.5,0
"1248","624",0,0,0,65,1,3,2,"Non-White",0.359,0,"Democrat",1,0,1,1,1,2,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3.5,1
"1249","625",1,0,0,44,1,5,6,"White",1.5136,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,2.25,0
"1250","625",1,0,0,44,1,5,6,"White",1.5136,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_dem_5","pro_dem",1,0,0,0,2.25,1
"1251","626",0,0,0,31,1,2,3,"White",1.8469,0,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_4","pro_dem",1,0,1,1,1,0
"1252","626",0,0,0,31,1,2,3,"White",1.8469,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_6","pro_rep",0,1,0,1,1,1
"1253","627",1,0,0,48,1,1,6,"White",2.6938,0,"Republican",0,1,0,1,0,2,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3,1
"1254","627",1,0,0,48,1,1,6,"White",2.6938,0,"Republican",0,1,1,1,1,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,3,0
"1255","628",1,0,0,39,1,3,6,"White",1.6593,0,"Republican",0,1,0,0,0,1,1,"headline_pro_dem_8","pro_dem",1,0,0,0,2,0
"1256","628",1,0,0,39,1,3,6,"White",1.6593,0,"Republican",0,1,1,0,1,2,1,"headline_pro_rep_2","pro_rep",0,1,0,0,2,1
"1257","629",0,0,0,38,1,4,7,"Non-White",0.3577,0,"Democrat",1,0,0,0,0,2,0,"headline_pro_dem_3","pro_dem",1,0,0,1,2.75,1
"1258","629",0,0,0,38,1,4,7,"Non-White",0.3577,0,"Democrat",1,0,1,0,1,2,0,"headline_pro_rep_5","pro_rep",0,1,0,1,2.75,0
"1259","630",0,0,0,47,0,2,2,"White",0.6927,1,"Democrat",1,0,0,1,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3,1
"1260","630",0,0,0,47,0,2,2,"White",0.6927,1,"Democrat",1,0,1,1,0,3,0,"headline_pro_rep_4","pro_rep",0,1,1,0,3,0
"1261","631",1,0,0,33,1,5,7,"Non-White",0.1966,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_dem_1","pro_dem",1,0,0,0,2.5,1
"1262","631",1,0,0,33,1,5,7,"Non-White",0.1966,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.5,0
"1263","632",1,1,0,61,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,0,1,0,3,1,"headline_pro_dem_9","pro_dem",1,0,1,0,2.75,1
"1264","632",1,0,0,61,0,3,3,"Non-White",0.3882,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2.75,0
"1265","633",0,0,0,83,1,4,7,"White",1.2166,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,3.5,0
"1266","633",0,0,0,83,1,4,7,"White",1.2166,0,"Democrat",1,0,1,0,1,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3.5,1
"1267","634",1,1,1,70,0,3,7,"White",1.0763,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,1,2.5,0
"1268","634",1,1,1,70,0,3,7,"White",1.0763,0,"Democrat",1,0,1,0,1,4,1,"headline_pro_dem_4","pro_dem",1,0,1,1,2.5,1
"1269","635",0,0,0,73,0,3,6,"Non-White",0.8227,0,"Republican",0,1,0,1,0,3,0,"headline_pro_rep_4","pro_rep",0,1,1,0,2,1
"1270","635",0,0,0,73,0,3,6,"Non-White",0.8227,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_4","pro_dem",1,0,1,0,2,0
"1271","636",1,0,0,41,1,3,4,"Non-White",0.7659,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,1,2.75,0
"1272","636",1,0,0,41,1,3,4,"Non-White",0.7659,0,"Democrat",1,0,1,1,0,4,1,"headline_pro_dem_4","pro_dem",1,0,1,1,2.75,1
"1273","637",1,0,0,65,1,3,6,"White",1.0739,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_7","pro_rep",0,1,0,0,3,0
"1274","637",1,0,0,65,1,3,6,"White",1.0739,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3,1
"1275","638",1,1,1,34,1,2,4,"White",1.8623,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_3","pro_rep",0,1,1,0,4,1
"1276","638",1,1,1,34,1,2,4,"White",1.8623,0,"Republican",0,1,1,0,1,1,0,"headline_pro_dem_4","pro_dem",1,0,0,0,4,0
"1277","639",0,0,0,68,0,5,7,"White",0.4566,1,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3.25,0
"1278","639",0,0,0,68,0,5,7,"White",0.4566,1,"Democrat",1,0,1,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3.25,1
"1279","640",1,0,0,47,0,2,4,"White",1.3137,0,"Republican",0,1,0,0,1,3,1,"headline_pro_rep_6","pro_rep",0,1,1,0,2,1
"1280","640",1,0,0,47,0,2,4,"White",1.3137,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_6","pro_dem",1,0,1,0,2,0
"1281","641",0,0,0,73,1,3,2,"Non-White",0.3566,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_rep_2","pro_rep",0,1,1,0,3.25,0
"1282","641",0,0,0,73,1,3,2,"Non-White",0.3566,0,"Democrat",1,0,1,0,1,3,0,"headline_pro_dem_5","pro_dem",1,0,1,0,3.25,1
"1283","642",1,0,0,40,0,3,5,"White",1.4038,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,2.5,1
"1284","642",1,0,0,40,0,3,5,"White",1.4038,0,"Republican",0,1,1,0,0,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,2.5,0
"1285","643",0,1,1,40,0,3,4,"White",0.7991,1,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_1","pro_dem",1,0,0,1,3,0
"1286","643",0,1,1,40,0,3,4,"White",0.7991,1,"Republican",0,1,1,0,1,4,0,"headline_pro_rep_9","pro_rep",0,1,1,1,3,1
"1287","644",0,0,0,38,0,2,6,"White",1.656,0,"Republican",0,1,0,0,0,3,0,"headline_pro_rep_6","pro_rep",0,1,1,0,2.25,1
"1288","644",0,0,1,38,0,2,6,"White",1.656,0,"Republican",0,1,1,0,1,2,0,"headline_pro_dem_4","pro_dem",1,0,0,0,2.5,0
"1289","645",1,0,0,76,0,4,3,"White",0.782,0,"Democrat",1,0,0,0,1,1,0,"headline_pro_dem_8","pro_dem",1,0,0,0,2.75,1
"1290","645",1,0,0,76,0,4,3,"White",0.782,0,"Democrat",1,0,1,0,1,1,0,"headline_pro_rep_1","pro_rep",0,1,0,0,2.75,0
"1291","646",0,0,0,44,0,3,5,"White",1.3818,0,"Republican",0,1,0,1,0,1,1,"headline_pro_dem_2","pro_dem",1,0,0,1,3,0
"1292","646",0,0,0,44,0,3,5,"White",1.3818,0,"Republican",0,1,1,1,0,4,1,"headline_pro_rep_8","pro_rep",0,1,1,1,3,1
"1293","647",1,0,0,81,0,3,6,"White",0.9478,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_7","pro_rep",0,1,0,0,3.25,1
"1294","647",1,0,0,81,0,3,6,"White",0.9478,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_6","pro_dem",1,0,1,0,3.25,0
"1295","648",0,0,0,65,0,3,7,"White",1.0763,0,"Republican",0,1,0,0,1,2,0,"headline_pro_dem_3","pro_dem",1,0,0,0,3.5,0
"1296","648",0,1,0,65,0,3,7,"White",1.0763,0,"Republican",0,1,1,0,1,1,0,"headline_pro_rep_6","pro_rep",0,1,0,0,3.5,1
"1297","649",1,0,0,65,0,3,6,"White",1.0252,0,"Republican",0,1,0,0,1,3,1,"headline_pro_rep_3","pro_rep",0,1,1,0,3,1
"1298","649",1,0,0,65,0,3,6,"White",1.0252,0,"Republican",0,1,1,0,1,1,1,"headline_pro_dem_2","pro_dem",1,0,0,0,3,0
"1299","650",1,0,0,53,1,2,1,"White",1.6244,0,"Republican",0,1,0,0,1,4,1,"headline_pro_rep_1","pro_rep",0,1,1,1,1,1
"1300","650",1,0,0,53,1,2,1,"White",1.6244,0,"Republican",0,1,1,0,1,4,1,"headline_pro_dem_1","pro_dem",1,0,1,1,1,0
"1301","651",1,0,0,63,0,3,3,"Non-White",0.3612,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,3,1
"1302","651",1,0,0,63,0,3,3,"Non-White",0.3612,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3,0
"1303","652",0,0,0,86,1,5,7,"Non-White",0.1291,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,0,3.25,1
"1304","652",0,0,0,86,1,5,7,"Non-White",0.1291,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.25,0
"1305","653",0,0,0,65,0,3,5,"White",1.0377,0,"Democrat",1,0,0,0,1,4,0,"headline_pro_dem_9","pro_dem",1,0,1,0,3.75,1
"1306","653",0,0,0,65,0,3,5,"White",1.0377,0,"Democrat",1,0,1,0,1,2,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3.75,0
"1307","654",1,0,0,52,1,5,5,"White",1.3689,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_5","pro_rep",0,1,0,0,3.25,1
"1308","654",1,0,0,52,1,5,5,"White",1.3689,0,"Republican",0,1,1,0,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3.25,0
"1309","655",0,1,0,29,0,4,6,"White",2.4489,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_5","pro_dem",1,0,0,1,3,0
"1310","655",0,1,0,29,0,4,6,"White",2.4489,0,"Republican",0,1,1,0,1,3,1,"headline_pro_rep_1","pro_rep",0,1,1,1,3,1
"1311","656",1,0,1,68,0,5,7,"Non-White",0.3652,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.25,0
"1312","656",1,0,0,68,0,5,7,"Non-White",0.3652,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_2","pro_dem",1,0,0,0,3.25,1
"1313","657",1,0,0,64,1,4,4,"White",0.9771,0,"Republican",0,1,0,1,0,1,0,"headline_pro_rep_5","pro_rep",0,1,0,0,2.75,1
"1314","657",1,0,0,64,1,4,4,"White",0.9771,0,"Republican",0,1,1,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,2.75,0
"1315","658",1,0,1,36,0,2,4,"White",1.8064,0,"Democrat",1,0,0,1,0,2,1,"headline_pro_rep_4","pro_rep",0,1,0,1,2,0
"1316","658",1,0,0,36,0,2,4,"White",1.8064,0,"Democrat",1,0,1,0,1,3,1,"headline_pro_dem_2","pro_dem",1,0,1,1,2,1
"1317","659",1,0,0,34,1,4,5,"White",1.5544,0,"Democrat",1,0,0,0,0,2,0,"headline_pro_rep_2","pro_rep",0,1,0,0,2,0
"1318","659",1,0,0,34,1,4,5,"White",1.5544,0,"Democrat",1,0,1,0,1,3,0,"headline_pro_dem_7","pro_dem",1,0,1,0,2,1
"1319","660",1,0,0,75,0,5,7,"White",1.1394,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_5","pro_dem",1,0,0,0,2.75,0
"1320","660",1,0,0,75,0,5,7,"White",1.1394,0,"Republican",0,1,1,0,0,1,0,"headline_pro_rep_1","pro_rep",0,1,0,0,2.75,1
"1321","661",1,0,0,39,1,5,7,"Non-White",0.1966,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,4,0
"1322","661",1,0,0,39,1,5,7,"Non-White",0.1966,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_dem_2","pro_dem",1,0,0,0,4,1
"1323","662",1,0,1,63,1,4,4,"White",1.0368,0,"Republican",0,1,0,0,1,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,2.25,1
"1324","662",1,0,1,63,1,4,4,"White",1.0368,0,"Republican",0,1,1,0,1,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,2.25,0
"1325","663",1,0,1,79,1,5,4,"Non-White",0.2443,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,4,1
"1326","663",1,0,1,79,1,5,4,"Non-White",0.2443,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_9","pro_rep",0,1,0,0,4,0
"1327","664",0,0,0,66,1,4,7,"White",0.2913,1,"Republican",0,1,0,1,0,1,0,"headline_pro_rep_7","pro_rep",0,1,0,0,2.75,1
"1328","664",0,0,0,66,1,4,7,"White",0.2913,1,"Republican",0,1,1,1,0,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,2.75,0
"1329","665",1,0,1,74,1,2,3,"White",1.2929,0,"Republican",0,1,0,1,0,2,1,"headline_pro_rep_8","pro_rep",0,1,0,0,1.25,1
"1330","665",1,0,1,74,1,2,3,"White",1.2929,0,"Republican",0,1,1,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,1.25,0
"1331","666",0,0,1,41,1,5,1,"White",1.2442,0,"Democrat",1,0,0,1,1,2,0,"headline_pro_rep_4","pro_rep",0,1,0,0,3.25,0
"1332","666",0,0,1,41,1,5,1,"White",1.2442,0,"Democrat",1,0,1,1,1,2,0,"headline_pro_dem_6","pro_dem",1,0,0,0,3.25,1
"1333","667",1,0,0,60,1,5,7,"Non-White",0.2616,0,"Democrat",1,0,0,1,1,3,1,"headline_pro_dem_3","pro_dem",1,0,1,0,3.25,1
"1334","667",1,0,0,60,1,5,7,"Non-White",0.2616,0,"Democrat",1,0,1,1,1,1,0,"headline_pro_rep_3","pro_rep",0,1,0,0,3.25,0
"1335","668",0,0,0,40,0,4,5,"White",1.2747,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_dem_8","pro_dem",1,0,0,0,3.25,1
"1336","668",0,0,0,40,0,4,5,"White",1.2747,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_rep_6","pro_rep",0,1,0,0,3.25,0
"1337","669",1,0,0,61,1,2,3,"White",1.3719,0,"Republican",0,1,0,0,1,4,0,"headline_pro_rep_6","pro_rep",0,1,1,0,3,1
"1338","669",1,0,0,61,1,2,3,"White",1.3719,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_6","pro_dem",1,0,1,0,3,0
"1339","670",0,0,0,41,0,3,5,"White",1.159,1,"Republican",0,1,0,0,1,4,0,"headline_pro_rep_8","pro_rep",0,1,1,1,3.25,1
"1340","670",0,1,1,41,0,3,5,"White",1.159,1,"Republican",0,1,1,0,1,4,0,"headline_pro_dem_6","pro_dem",1,0,1,1,3.25,0
"1341","671",0,0,0,65,0,3,6,"White",0.5545,1,"Democrat",1,0,0,0,1,1,1,"headline_pro_dem_9","pro_dem",1,0,0,0,4,1
"1342","671",0,0,0,65,0,3,6,"White",0.5545,1,"Democrat",1,0,1,0,1,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,4,0
"1343","672",1,0,0,65,0,2,5,"White",0.7008,1,"Democrat",1,0,0,0,1,2,1,"headline_pro_dem_8","pro_dem",1,0,0,0,3.25,1
"1344","672",1,0,0,65,0,2,5,"White",0.7008,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,3.25,0
"1345","673",1,0,1,26,0,4,5,"White",0.953,1,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,1,1.75,0
"1346","673",1,0,1,26,0,4,5,"White",0.953,1,"Democrat",1,0,1,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,1,1.75,1
"1347","674",1,0,0,44,0,4,5,"White",1.2806,0,"Republican",0,1,0,0,1,3,0,"headline_pro_rep_1","pro_rep",0,1,1,0,3,1
"1348","674",1,0,0,44,0,4,5,"White",1.2806,0,"Republican",0,1,1,0,0,1,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3,0
"1349","675",1,0,0,30,1,5,7,"White",0.5131,1,"Republican",0,1,0,1,0,2,1,"headline_pro_rep_4","pro_rep",0,1,0,0,2,1
"1350","675",1,0,0,30,1,5,7,"White",0.5131,1,"Republican",0,1,1,1,0,2,0,"headline_pro_dem_3","pro_dem",1,0,0,0,2,0
"1351","676",1,0,0,26,1,5,7,"Non-White",0.6877,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_1","pro_dem",1,0,0,1,1,1
"1352","676",1,0,0,26,1,5,7,"Non-White",0.6877,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,1,1,0
"1353","677",1,1,1,40,1,5,7,"Non-White",0.3577,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_rep_6","pro_rep",0,1,0,1,3.25,0
"1354","677",1,1,1,40,1,5,7,"Non-White",0.3577,0,"Democrat",1,0,1,0,0,4,0,"headline_pro_dem_3","pro_dem",1,0,1,1,3.25,1
"1355","678",1,0,0,25,1,4,6,"Non-White",0.7435,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_1","pro_rep",0,1,0,1,2.5,0
"1356","678",1,0,0,25,1,4,6,"Non-White",0.7435,0,"Democrat",1,0,1,1,0,2,1,"headline_pro_dem_4","pro_dem",1,0,0,1,2.5,1
"1357","679",0,0,0,64,1,5,4,"White",0.9816,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_4","pro_rep",0,1,0,0,3.75,0
"1358","679",0,0,0,64,1,5,4,"White",0.9816,0,"Democrat",1,0,1,1,1,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,3.75,1
"1359","680",1,0,0,32,0,5,7,"Non-White",0.4074,0,"Republican",0,1,0,0,0,2,0,"headline_pro_rep_1","pro_rep",0,1,0,0,3,1
"1360","680",1,0,0,32,0,5,7,"Non-White",0.4074,0,"Republican",0,1,1,0,0,2,0,"headline_pro_dem_4","pro_dem",1,0,0,0,3,0
"1361","681",0,0,0,21,1,2,3,"Non-White",2.9041,0,"Republican",0,1,0,0,1,2,0,"headline_pro_rep_4","pro_rep",0,1,0,1,2.5,1
"1362","681",0,0,0,21,1,2,3,"Non-White",2.9041,0,"Republican",0,1,1,1,0,1,0,"headline_pro_dem_9","pro_dem",1,0,0,1,1.75,0
"1363","682",0,0,1,28,1,3,3,"White",2.7992,0,"Republican",0,1,0,0,1,1,1,"headline_pro_rep_8","pro_rep",0,1,0,1,2,1
"1364","682",0,0,1,28,1,3,3,"White",2.7992,0,"Republican",0,1,1,0,1,3,0,"headline_pro_dem_6","pro_dem",1,0,1,1,2,0
"1365","683",0,0,0,62,0,2,4,"White",1.1689,0,"Republican",0,1,0,0,1,1,0,"headline_pro_rep_2","pro_rep",0,1,0,0,3,1
"1366","683",0,0,0,62,0,2,4,"White",1.1689,0,"Republican",0,1,1,1,0,1,0,"headline_pro_dem_7","pro_dem",1,0,0,0,3,0
"1367","684",1,0,0,63,1,2,5,"White",1.4679,0,"Democrat",1,0,0,1,1,1,1,"headline_pro_rep_7","pro_rep",0,1,0,0,1.75,0
"1368","684",1,0,0,63,1,2,5,"White",1.4679,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,1.75,1
"1369","685",0,0,0,49,1,2,2,"Non-White",0.6408,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_8","pro_rep",0,1,0,1,2.5,0
"1370","685",0,0,0,49,1,2,2,"Non-White",0.6408,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,1,2.5,1
"1371","686",1,0,0,56,1,3,4,"Non-White",0.5841,0,"Democrat",1,0,0,1,0,2,0,"headline_pro_rep_1","pro_rep",0,1,0,0,3.75,0
"1372","686",1,0,0,56,1,3,4,"Non-White",0.5841,0,"Democrat",1,0,1,1,0,2,0,"headline_pro_dem_8","pro_dem",1,0,0,0,3.75,1
"1373","687",0,0,0,84,1,3,7,"White",1.3336,0,"Republican",0,1,0,1,0,1,1,"headline_pro_dem_2","pro_dem",1,0,0,0,3.75,0
"1374","687",0,0,0,84,1,3,7,"White",1.3336,0,"Republican",0,1,1,1,0,2,1,"headline_pro_rep_5","pro_rep",0,1,0,0,3.75,1
"1375","688",1,0,0,70,0,3,6,"White",0.5545,1,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_3","pro_dem",1,0,0,0,3,1
"1376","688",1,0,0,70,0,3,6,"White",0.5545,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3,0
"1377","689",1,0,0,47,0,2,5,"Non-White",0.5762,0,"Democrat",1,0,0,0,0,4,0,"headline_pro_dem_2","pro_dem",1,0,1,1,3.5,1
"1378","689",1,0,0,47,0,2,5,"Non-White",0.5762,0,"Democrat",1,0,1,0,0,4,0,"headline_pro_rep_3","pro_rep",0,1,1,1,3.5,0
"1379","690",1,0,0,28,1,5,7,"Non-White",0.6877,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_6","pro_dem",1,0,0,0,2.75,1
"1380","690",1,0,0,28,1,5,7,"Non-White",0.6877,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_6","pro_rep",0,1,0,0,2.75,0
"1381","691",0,0,1,37,1,2,2,"White",1.9264,0,"Republican",0,1,0,0,0,3,0,"headline_pro_rep_5","pro_rep",0,1,1,0,1,1
"1382","691",0,0,1,37,1,2,2,"White",1.9264,0,"Republican",0,1,1,0,0,4,0,"headline_pro_dem_8","pro_dem",1,0,1,0,1,0
"1383","692",1,0,0,39,0,2,6,"Non-White",0.9786,0,"Democrat",1,0,0,1,0,1,0,"headline_pro_dem_6","pro_dem",1,0,0,0,3.25,1
"1384","692",1,0,0,39,0,2,6,"Non-White",0.9786,0,"Democrat",1,0,1,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.25,0
"1385","693",0,0,0,43,0,2,4,"White",1.2267,1,"Republican",0,1,0,0,1,3,0,"headline_pro_dem_6","pro_dem",1,0,1,0,3.75,0
"1386","693",0,0,0,43,0,2,4,"White",1.2267,1,"Republican",0,1,1,1,0,1,0,"headline_pro_rep_9","pro_rep",0,1,0,0,3.75,1
"1387","694",1,0,0,38,1,5,6,"Non-White",0.3868,0,"Democrat",1,0,0,1,0,1,1,"headline_pro_rep_9","pro_rep",0,1,0,0,3,0
"1388","694",1,0,0,38,1,5,6,"Non-White",0.3868,0,"Democrat",1,0,1,1,0,1,1,"headline_pro_dem_5","pro_dem",1,0,0,0,3,1
"1389","695",1,0,0,19,1,3,3,"Non-White",1.3352,0,"Democrat",1,0,0,0,1,3,0,"headline_pro_dem_8","pro_dem",1,0,1,0,2.25,1
"1390","695",1,0,0,19,1,3,3,"Non-White",1.3352,0,"Democrat",1,0,1,1,1,1,1,"headline_pro_rep_1","pro_rep",0,1,0,0,2.25,0
"1391","696",0,0,0,24,0,2,7,"White",2.0652,1,"Democrat",1,0,0,1,0,1,1,"headline_pro_dem_4","pro_dem",1,0,0,0,3.5,1
"1392","696",0,0,0,24,0,2,7,"White",2.0652,1,"Democrat",1,0,1,1,0,1,1,"headline_pro_rep_3","pro_rep",0,1,0,0,3.5,0
"1393","697",0,0,0,60,0,2,7,"Non-White",0.6065,0,"Democrat",1,0,0,0,0,2,0,"headline_pro_dem_9","pro_dem",1,0,0,0,3,1
"1394","697",0,0,0,60,0,2,7,"Non-White",0.6065,0,"Democrat",1,0,1,0,1,1,1,"headline_pro_rep_2","pro_rep",0,1,0,0,3,0
"1395","698",0,0,1,38,0,1,2,"Non-White",1.1856,0,"Democrat",1,0,0,0,0,3,0,"headline_pro_rep_8","pro_rep",0,1,1,1,2.25,0
"1396","698",0,0,1,38,0,1,2,"Non-White",1.1856,0,"Democrat",1,0,1,1,0,4,1,"headline_pro_dem_9","pro_dem",1,0,1,1,2.25,1
"1397","699",1,0,0,46,1,3,6,"White",1.5983,0,"Republican",0,1,0,0,1,1,0,"headline_pro_dem_3","pro_dem",1,0,0,1,1.5,0
"1398","699",1,0,0,46,1,3,6,"White",1.5983,0,"Republican",0,1,1,0,1,2,0,"headline_pro_rep_7","pro_rep",0,1,0,1,1.5,1
