id,accuracy_order,social_media_post_removed,social_media_post_flagged,age,gender,education,household_income,race,weight,hispanic,party_id,party_id_dem,party_id_rep,headline_order,remove,censorship,accuracy,harm,headline,headline_orientation,headline_pro_dem,headline_pro_rep,accuracy_binary,social_media_most_common_newsformat,political_interest,aligned
667,1,0,0,60,1,5,7,Non-White,0.2616,0,Democrat,1,0,0,1,1,3,1,headline_pro_dem_3,pro_dem,1,0,1,0,NA,1
667,1,0,0,60,1,5,7,Non-White,0.2616,0,Democrat,1,0,1,1,1,1,0,headline_pro_rep_3,pro_rep,0,1,0,0,NA,0
668,0,0,0,40,0,4,5,White,1.2747,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_8,pro_dem,1,0,0,0,3.25,1
668,0,0,0,40,0,4,5,White,1.2747,0,Democrat,1,0,1,1,0,2,0,headline_pro_rep_6,pro_rep,0,1,0,0,3.25,0
669,1,0,0,61,1,2,3,White,1.3719,0,Republican,0,1,0,0,0,NA,0,headline_pro_rep_6,pro_rep,0,1,NA,0,3,1
669,1,0,0,61,1,2,3,White,1.3719,0,Republican,0,1,1,0,1,3,0,headline_pro_dem_6,pro_dem,1,0,1,0,3,0
670,0,NA,NA,41,0,3,5,White,1.159,1,Republican,0,1,0,0,1,4,0,headline_pro_rep_8,pro_rep,0,1,1,1,3.25,1
670,0,NA,NA,41,0,3,5,White,1.159,1,Republican,0,1,1,0,1,4,0,headline_pro_dem_6,pro_dem,1,0,1,1,3.25,0
671,0,0,0,65,0,3,6,White,0.5545,1,Democrat,1,0,0,0,1,1,1,headline_pro_dem_9,pro_dem,1,0,0,0,4,1
671,0,0,0,65,0,3,6,White,0.5545,1,Democrat,1,0,1,0,1,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,4,0
672,1,0,0,65,0,2,5,White,0.7008,1,Democrat,1,0,0,0,1,2,1,headline_pro_dem_8,pro_dem,1,0,0,0,3.25,1
672,1,0,0,65,0,2,5,White,0.7008,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,3.25,0
673,1,0,1,26,0,4,5,White,0.953,1,Democrat,1,0,0,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,1,1.75,0
673,1,0,1,26,0,4,5,White,0.953,1,Democrat,1,0,1,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,1,1.75,1
674,1,0,0,44,0,4,5,White,1.2806,0,Republican,0,1,0,0,0,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,3,1
674,1,0,0,44,0,4,5,White,1.2806,0,Republican,0,1,1,0,0,1,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,0
675,1,0,0,30,1,5,7,White,0.5131,1,Republican,0,1,0,1,0,2,NA,headline_pro_rep_4,pro_rep,0,1,0,0,2,1
675,1,0,0,30,1,5,7,White,0.5131,1,Republican,0,1,1,1,0,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,2,0
676,1,0,0,26,1,5,7,Non-White,0.6877,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,NA,1,1
676,1,0,0,26,1,5,7,Non-White,0.6877,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,NA,1,0
677,1,1,1,40,1,5,7,Non-White,0.3577,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_6,pro_rep,0,1,0,1,3.25,0
677,1,1,1,40,1,5,7,Non-White,0.3577,0,Democrat,1,0,1,0,0,4,0,headline_pro_dem_3,pro_dem,1,0,1,1,3.25,1
678,1,0,0,25,1,4,6,Non-White,0.7435,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_1,pro_rep,0,1,0,1,2.5,0
678,1,0,0,25,1,4,6,Non-White,0.7435,0,Democrat,1,0,1,1,0,2,1,headline_pro_dem_4,pro_dem,1,0,0,1,2.5,1
679,0,0,0,64,1,5,4,White,0.9816,0,Democrat,1,0,0,1,1,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,3.75,0
679,0,0,0,64,1,5,4,White,0.9816,0,Democrat,1,0,1,1,1,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,3.75,1
680,1,0,0,32,0,5,7,Non-White,0.4074,0,Republican,0,1,0,0,0,2,0,headline_pro_rep_1,pro_rep,0,1,0,0,3,1
680,1,0,0,32,0,5,7,Non-White,0.4074,0,Republican,0,1,1,0,0,2,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,0
681,0,0,0,21,1,2,3,Non-White,2.9041,0,Republican,0,1,0,0,0,NA,NA,headline_pro_rep_4,pro_rep,0,1,NA,1,NA,1
681,0,0,0,21,1,2,3,Non-White,2.9041,0,Republican,0,1,1,NA,NA,NA,NA,headline_pro_dem_9,pro_dem,1,0,NA,1,NA,0
682,0,NA,NA,28,1,3,3,White,2.7992,0,Republican,0,1,0,0,1,1,1,headline_pro_rep_8,pro_rep,0,1,0,1,2,1
682,0,NA,NA,28,1,3,3,White,2.7992,0,Republican,0,1,1,0,1,3,0,headline_pro_dem_6,pro_dem,1,0,1,1,2,0
683,0,0,0,62,0,2,4,White,1.1689,0,Republican,0,1,0,0,1,1,0,headline_pro_rep_2,pro_rep,0,1,0,0,3,1
683,0,0,0,62,0,2,4,White,1.1689,0,Republican,0,1,1,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,3,0
684,1,0,0,63,1,2,5,White,1.4679,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,1.75,0
684,1,0,0,63,1,2,5,White,1.4679,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_3,pro_dem,1,0,0,0,1.75,1
685,0,0,NA,49,1,2,2,Non-White,0.6408,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_8,pro_rep,0,1,0,1,2.5,0
685,0,0,NA,49,1,2,2,Non-White,0.6408,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,1,2.5,1
686,1,0,0,56,1,3,4,Non-White,0.5841,0,Democrat,1,0,0,1,0,2,0,headline_pro_rep_1,pro_rep,0,1,0,0,3.75,0
686,1,0,0,56,1,3,4,Non-White,0.5841,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_8,pro_dem,1,0,0,0,3.75,1
687,0,0,0,84,1,3,7,White,1.3336,0,Republican,0,1,0,1,0,1,1,headline_pro_dem_2,pro_dem,1,0,0,0,3.75,0
687,0,0,0,84,1,3,7,White,1.3336,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_5,pro_rep,0,1,0,0,3.75,1
688,1,NA,NA,70,0,3,6,White,0.5545,1,Democrat,1,0,0,1,0,1,1,headline_pro_dem_3,pro_dem,1,0,0,0,3,1
688,1,NA,NA,70,0,3,6,White,0.5545,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,3,0
689,1,0,0,47,0,2,5,Non-White,0.5762,0,Democrat,1,0,0,0,0,4,0,headline_pro_dem_2,pro_dem,1,0,1,1,3.5,1
689,1,0,0,47,0,2,5,Non-White,0.5762,0,Democrat,1,0,1,0,0,4,0,headline_pro_rep_3,pro_rep,0,1,1,1,3.5,0
690,1,0,0,28,1,5,7,Non-White,0.6877,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,2.75,1
690,1,0,0,28,1,5,7,Non-White,0.6877,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.75,0
691,0,0,1,37,1,2,2,White,1.9264,0,Republican,0,1,0,0,0,3,0,headline_pro_rep_5,pro_rep,0,1,1,0,1,1
691,0,0,1,37,1,2,2,White,1.9264,0,Republican,0,1,1,0,0,4,0,headline_pro_dem_8,pro_dem,1,0,1,0,1,0
692,1,0,0,39,0,2,6,Non-White,0.9786,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,3.25,1
692,1,0,0,39,0,2,6,Non-White,0.9786,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,3.25,0
693,0,NA,NA,43,0,2,4,White,1.2267,1,Republican,0,1,0,0,1,3,0,headline_pro_dem_6,pro_dem,1,0,1,0,3.75,0
693,0,NA,NA,43,0,2,4,White,1.2267,1,Republican,0,1,1,1,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,3.75,1
694,1,0,0,38,1,5,6,Non-White,0.3868,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,3,0
694,1,0,0,38,1,5,6,Non-White,0.3868,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,3,1
695,1,0,0,19,1,3,3,Non-White,1.3352,0,Democrat,1,0,0,0,0,3,0,headline_pro_dem_8,pro_dem,1,0,1,0,2.25,1
695,1,0,0,19,1,3,3,Non-White,1.3352,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_1,pro_rep,0,1,0,0,2.25,0
696,0,NA,NA,24,0,2,7,White,2.0652,1,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3.5,1
696,0,NA,NA,24,0,2,7,White,2.0652,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,3.5,0
697,0,0,0,60,0,2,7,Non-White,0.6065,0,Democrat,1,0,0,0,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,1
697,0,0,0,60,0,2,7,Non-White,0.6065,0,Democrat,1,0,1,0,1,1,1,headline_pro_rep_2,pro_rep,0,1,0,0,3,0
698,0,0,1,38,0,1,2,Non-White,1.1856,0,Democrat,1,0,0,0,0,3,0,headline_pro_rep_8,pro_rep,0,1,1,1,2.25,0
698,0,0,1,38,0,1,2,Non-White,1.1856,0,Democrat,1,0,1,1,0,4,1,headline_pro_dem_9,pro_dem,1,0,1,1,2.25,1
699,1,0,0,46,1,3,6,White,1.5983,0,Republican,0,1,0,0,1,1,0,headline_pro_dem_3,pro_dem,1,0,0,1,1.5,0
699,1,0,0,46,1,3,6,White,1.5983,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_7,pro_rep,0,1,0,1,1.5,1
700,1,1,0,31,1,2,4,Non-White,0.9426,0,Democrat,1,0,0,1,0,2,0,headline_pro_rep_2,pro_rep,0,1,0,0,2.5,0
700,1,1,0,31,1,2,4,Non-White,0.9426,0,Democrat,1,0,1,0,0,3,0,headline_pro_dem_3,pro_dem,1,0,1,0,2.5,1
701,0,0,0,37,0,4,7,Non-White,0.4074,0,Democrat,1,0,0,0,0,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,2.75,1
701,0,0,0,37,0,4,7,Non-White,0.4074,0,Democrat,1,0,1,1,1,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,2.75,0
702,0,1,1,36,1,2,3,Non-White,0.2703,0,Republican,0,1,0,1,0,1,1,headline_pro_dem_5,pro_dem,1,0,0,0,2.5,0
702,0,1,1,36,1,2,3,Non-White,0.2703,0,Republican,0,1,1,1,0,3,0,headline_pro_rep_5,pro_rep,0,1,1,0,2.5,1
703,0,NA,NA,46,1,3,6,White,0.7532,1,Republican,0,1,0,0,1,4,0,headline_pro_rep_1,pro_rep,0,1,1,0,3,1
703,0,NA,NA,46,1,3,6,White,0.7532,1,Republican,0,1,1,0,1,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,3,0
704,1,0,0,48,0,4,7,White,1.226,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_4,pro_rep,0,1,0,0,2.75,1
704,1,0,0,48,0,4,7,White,1.226,0,Republican,0,1,1,0,1,1,0,headline_pro_dem_3,pro_dem,1,0,0,0,2.75,0
705,1,0,0,63,1,2,3,Non-White,0.4465,0,Democrat,1,0,0,1,1,4,1,headline_pro_rep_6,pro_rep,0,1,1,0,3.5,0
705,1,0,0,63,1,2,3,Non-White,0.4465,0,Democrat,1,0,1,0,0,4,0,headline_pro_dem_4,pro_dem,1,0,1,0,3.5,1
706,0,NA,NA,64,1,4,2,Non-White,0.2177,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,4,1
706,0,NA,NA,64,1,4,2,Non-White,0.2177,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,4,0
707,1,0,0,51,0,3,5,Non-White,0.534,0,Republican,0,1,0,0,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,0
707,1,0,0,51,0,3,5,Non-White,0.534,0,Republican,0,1,1,0,0,1,0,headline_pro_rep_2,pro_rep,0,1,0,0,3,1
708,0,0,0,40,0,5,6,White,1.2412,0,Democrat,1,0,0,0,1,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,2,0
708,0,0,0,40,0,5,6,White,1.2412,0,Democrat,1,0,1,0,1,2,0,headline_pro_dem_7,pro_dem,1,0,0,0,2,1
709,1,NA,NA,56,1,3,3,White,0.7228,1,Democrat,1,0,0,1,1,1,1,headline_pro_dem_3,pro_dem,1,0,0,0,2.5,1
709,1,NA,NA,56,1,3,3,White,0.7228,1,Democrat,1,0,1,1,1,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,2.5,0
710,1,NA,NA,43,0,5,7,Non-White,0.8229,1,Republican,0,1,0,1,0,1,1,headline_pro_rep_4,pro_rep,0,1,0,0,3,1
710,1,NA,NA,43,0,5,7,Non-White,0.8229,1,Republican,0,1,1,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,3,0
711,1,1,0,52,0,5,7,White,0.37,1,Democrat,1,0,0,0,0,1,0,headline_pro_dem_2,pro_dem,1,0,0,0,2.5,1
711,1,1,0,52,0,5,7,White,0.37,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,2.5,0
712,0,0,0,42,1,4,5,Non-White,0.3986,0,Democrat,1,0,0,1,0,2,0,headline_pro_rep_7,pro_rep,0,1,0,0,1.75,0
712,0,0,0,42,1,4,5,Non-White,0.3986,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,1.75,1
713,1,0,0,59,1,3,7,White,1.6778,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,3.25,1
713,1,0,0,59,1,3,7,White,1.6778,0,Democrat,1,0,1,1,0,2,0,headline_pro_rep_6,pro_rep,0,1,0,0,3.25,0
714,0,0,0,55,0,4,6,Non-White,0.2925,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_7,pro_rep,0,1,0,0,3.25,0
714,0,0,0,55,0,4,6,Non-White,0.2925,0,Democrat,1,0,1,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,3.25,1
715,0,0,0,34,0,4,5,White,1.2606,0,Democrat,1,0,0,0,0,1,1,headline_pro_dem_4,pro_dem,1,0,0,0,2.25,1
715,0,0,0,34,0,4,5,White,1.2606,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_9,pro_rep,0,1,0,0,2.25,0
716,1,0,0,34,0,4,7,White,0.7286,1,Democrat,1,0,0,0,0,4,0,headline_pro_dem_3,pro_dem,1,0,1,1,3,1
716,1,0,0,34,0,4,7,White,0.7286,1,Democrat,1,0,1,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,1,3,0
717,1,1,NA,66,0,3,2,White,0.8427,0,Republican,0,1,0,1,0,4,0,headline_pro_dem_3,pro_dem,1,0,1,0,3.25,0
717,1,1,NA,66,0,3,2,White,0.8427,0,Republican,0,1,1,NA,NA,NA,NA,headline_pro_rep_6,pro_rep,0,1,NA,0,3.25,1
718,1,NA,0,57,1,3,3,Non-White,0.5025,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,3,1
718,1,NA,0,57,1,3,3,Non-White,0.5025,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_7,pro_rep,0,1,0,0,3,0
719,1,0,1,27,1,2,3,White,2.9676,0,Republican,0,1,0,1,0,1,0,headline_pro_rep_3,pro_rep,0,1,0,1,2.25,1
719,1,0,1,27,1,2,3,White,2.9676,0,Republican,0,1,1,1,0,2,0,headline_pro_dem_2,pro_dem,1,0,0,1,2.25,0
720,1,0,0,26,1,3,5,Non-White,1.975,0,Democrat,1,0,0,0,1,1,0,headline_pro_rep_9,pro_rep,0,1,0,1,2.5,0
720,1,0,0,26,1,3,5,Non-White,1.975,0,Democrat,1,0,1,0,1,2,0,headline_pro_dem_3,pro_dem,1,0,0,1,2.5,1
721,1,0,0,29,0,5,7,White,2.5709,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,1
721,1,0,0,29,0,5,7,White,2.5709,0,Democrat,1,0,1,1,0,2,0,headline_pro_rep_1,pro_rep,0,1,0,0,3,0
722,1,NA,NA,66,0,4,3,White,0.8975,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_5,pro_rep,0,1,0,0,2.5,1
722,1,NA,NA,66,0,4,3,White,0.8975,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.5,0
723,1,0,0,29,1,3,5,Non-White,1.4106,0,Republican,0,1,0,1,0,4,1,headline_pro_rep_1,pro_rep,0,1,1,0,2.75,1
723,1,0,0,29,1,3,5,Non-White,1.4106,0,Republican,0,1,1,0,1,4,0,headline_pro_dem_6,pro_dem,1,0,1,0,2.75,0
724,1,0,1,21,0,4,3,Non-White,0.9462,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_9,pro_dem,1,0,0,0,2.5,1
724,1,0,1,21,0,4,3,Non-White,0.9462,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,2.5,0
725,1,NA,NA,59,0,3,5,White,0.5212,1,Republican,0,1,0,1,0,2,1,headline_pro_rep_5,pro_rep,0,1,0,0,3,1
725,1,NA,NA,59,0,3,5,White,0.5212,1,Republican,0,1,1,1,0,2,1,headline_pro_dem_3,pro_dem,1,0,0,0,3,0
726,1,0,0,62,1,4,7,White,0.3991,1,Republican,0,1,0,0,1,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,3,1
726,1,0,0,62,1,4,7,White,0.3991,1,Republican,0,1,1,0,1,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,0
727,1,0,0,29,0,4,7,White,2.5995,0,Republican,0,1,0,0,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,2.5,0
727,1,0,0,29,0,4,7,White,2.5995,0,Republican,0,1,1,0,0,1,0,headline_pro_rep_8,pro_rep,0,1,0,0,2.5,1
728,0,0,0,23,0,2,3,White,2.0291,1,Republican,0,1,0,1,0,2,1,headline_pro_rep_5,pro_rep,0,1,0,1,1.75,1
728,0,0,0,23,0,2,3,White,2.0291,1,Republican,0,1,1,0,0,4,0,headline_pro_dem_8,pro_dem,1,0,1,1,1.75,0
729,1,NA,NA,58,0,3,2,Non-White,0.4356,0,Democrat,1,0,0,0,0,2,1,headline_pro_dem_5,pro_dem,1,0,0,0,3,1
729,1,NA,NA,58,0,3,2,Non-White,0.4356,0,Democrat,1,0,1,NA,NA,NA,NA,headline_pro_rep_8,pro_rep,0,1,NA,0,3,0
730,1,0,0,21,0,2,4,White,2.9676,0,Republican,0,1,0,1,0,2,0,headline_pro_dem_8,pro_dem,1,0,0,0,1,0
730,1,0,0,21,0,2,4,White,2.9676,0,Republican,0,1,1,1,0,2,1,headline_pro_rep_6,pro_rep,0,1,0,0,1,1
731,1,0,0,31,0,4,6,White,1.2275,0,Democrat,1,0,0,1,0,2,1,headline_pro_dem_7,pro_dem,1,0,0,0,3.25,1
731,1,0,0,31,0,4,6,White,1.2275,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,3.25,0
732,1,1,0,29,0,3,6,White,2.482,0,Republican,0,1,0,0,1,3,0,headline_pro_rep_1,pro_rep,0,1,1,0,3,1
732,1,1,0,29,0,3,6,White,2.482,0,Republican,0,1,1,1,0,2,0,headline_pro_dem_4,pro_dem,1,0,0,0,3,0
733,1,0,0,31,1,5,7,Non-White,0.4441,0,Democrat,1,0,0,1,0,1,1,headline_pro_dem_6,pro_dem,1,0,0,0,2.75,1
733,1,0,0,31,1,5,7,Non-White,0.4441,0,Democrat,1,0,1,1,0,1,1,headline_pro_rep_6,pro_rep,0,1,0,0,2.75,0
734,0,0,0,53,1,2,3,Non-White,1.6115,0,Democrat,1,0,0,1,0,1,0,headline_pro_dem_1,pro_dem,1,0,0,0,2,1
734,0,0,0,53,1,2,3,Non-White,1.6115,0,Democrat,1,0,1,1,1,1,1,headline_pro_rep_3,pro_rep,0,1,0,0,2,0
735,0,0,0,65,0,2,6,White,0.7954,1,Democrat,1,0,0,1,1,1,1,headline_pro_dem_8,pro_dem,1,0,0,0,3.75,1
735,0,0,0,65,0,2,6,White,0.7954,1,Democrat,1,0,1,1,1,1,1,headline_pro_rep_7,pro_rep,0,1,0,0,3.75,0
736,0,1,NA,48,0,3,3,Non-White,0.4462,0,Democrat,1,0,0,0,1,2,1,headline_pro_dem_7,pro_dem,1,0,0,1,2.25,1
736,0,1,NA,48,0,3,3,Non-White,0.4462,0,Democrat,1,0,1,0,0,2,1,headline_pro_rep_1,pro_rep,0,1,0,1,2.25,0
737,1,0,0,41,0,4,7,Non-White,0.4074,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_5,pro_rep,0,1,0,1,2.25,0
737,1,0,0,41,0,4,7,Non-White,0.4074,0,Democrat,1,0,1,0,0,4,0,headline_pro_dem_1,pro_dem,1,0,1,1,2.25,1
738,0,1,1,55,0,3,5,White,1.1847,0,Republican,0,1,0,0,1,2,0,headline_pro_dem_3,pro_dem,1,0,0,0,3,0
738,0,1,1,55,0,3,5,White,1.1847,0,Republican,0,1,1,0,1,2,0,headline_pro_rep_5,pro_rep,0,1,0,0,3,1
739,0,0,0,52,1,3,4,Non-White,0.6547,0,Democrat,1,0,0,1,1,2,0,headline_pro_dem_9,pro_dem,1,0,0,0,3,1
739,0,0,0,52,1,3,4,Non-White,0.6547,0,Democrat,1,0,1,0,1,1,1,headline_pro_rep_8,pro_rep,0,1,0,0,3,0
740,1,NA,NA,56,0,3,4,Non-White,0.2584,0,Republican,0,1,0,0,1,2,0,headline_pro_rep_9,pro_rep,0,1,0,0,3,1
740,1,NA,NA,56,0,3,4,Non-White,0.2584,0,Republican,0,1,1,1,1,1,1,headline_pro_dem_7,pro_dem,1,0,0,0,3,0
741,1,0,0,25,0,4,7,Non-White,0.9225,0,Democrat,1,0,0,0,0,2,0,headline_pro_rep_4,pro_rep,0,1,0,0,2.75,0
741,1,0,0,25,0,4,7,Non-White,0.9225,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_4,pro_dem,1,0,0,0,2.75,1
742,0,0,0,24,0,4,6,White,2.4489,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_6,pro_rep,0,1,0,1,2,0
742,0,0,0,24,0,4,6,White,2.4489,0,Democrat,1,0,1,0,0,2,0,headline_pro_dem_1,pro_dem,1,0,0,1,2,1
743,0,1,1,26,0,2,4,White,2.9676,0,Republican,0,1,0,1,1,4,1,headline_pro_rep_1,pro_rep,0,1,1,1,1,1
743,0,1,1,26,0,2,4,White,2.9676,0,Republican,0,1,1,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,1,1,0
744,1,0,0,29,1,4,4,Non-White,0.8989,0,Democrat,1,0,0,0,0,1,0,headline_pro_rep_9,pro_rep,0,1,0,0,2.5,0
744,1,0,0,29,1,4,4,Non-White,0.8989,0,Democrat,1,0,1,0,0,1,0,headline_pro_dem_6,pro_dem,1,0,0,0,2.5,1
745,1,0,0,45,1,2,3,Non-White,1.1878,0,Democrat,1,0,0,0,0,3,0,headline_pro_dem_6,pro_dem,1,0,1,0,3.25,1
745,1,0,0,45,1,2,3,Non-White,1.1878,0,Democrat,1,0,1,1,0,2,1,headline_pro_rep_4,pro_rep,0,1,0,0,3.25,0
746,1,1,1,23,1,2,4,White,2.9676,0,Republican,0,1,0,1,0,1,1,headline_pro_dem_7,pro_dem,1,0,0,1,3,0
746,1,1,1,23,1,2,4,White,2.9676,0,Republican,0,1,1,0,0,4,0,headline_pro_rep_4,pro_rep,0,1,1,1,3,1
747,0,0,0,51,1,3,4,Non-White,0.5505,0,Democrat,1,0,0,0,0,3,1,headline_pro_dem_2,pro_dem,1,0,1,0,3.75,1
747,0,0,0,51,1,3,4,Non-White,0.5505,0,Democrat,1,0,1,0,0,3,1,headline_pro_rep_1,pro_rep,0,1,1,0,3.75,0
748,1,0,0,71,1,3,5,Non-White,0.3833,0,Democrat,1,0,0,0,1,2,0,headline_pro_rep_8,pro_rep,0,1,0,0,3.25,0
748,1,0,0,71,1,3,5,Non-White,0.3833,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_7,pro_dem,1,0,0,0,3.25,1
749,0,0,0,74,0,2,7,White,1.3246,0,Republican,0,1,0,NA,0,1,0,headline_pro_dem_4,pro_dem,1,0,0,0,2,0
749,0,0,0,74,0,2,7,White,1.3246,0,Republican,0,1,1,NA,NA,NA,NA,headline_pro_rep_4,pro_rep,0,1,NA,0,2,1
750,1,0,0,27,1,3,6,White,1.5361,1,Democrat,1,0,0,1,0,1,0,headline_pro_rep_5,pro_rep,0,1,0,1,3.5,0
750,1,0,0,27,1,3,6,White,1.5361,1,Democrat,1,0,1,1,0,1,1,headline_pro_dem_1,pro_dem,1,0,0,1,3.5,1
751,0,0,0,48,1,2,5,Non-White,0.2815,0,Republican,0,1,0,0,1,2,1,headline_pro_rep_6,pro_rep,0,1,0,0,3.75,1
751,0,0,0,48,1,2,5,Non-White,0.2815,0,Republican,0,1,1,0,1,2,0,headline_pro_dem_5,pro_dem,1,0,0,0,3.75,0
752,1,NA,NA,42,1,2,5,Non-White,0.3348,0,Democrat,1,0,0,1,0,2,0,headline_pro_dem_1,pro_dem,1,0,0,0,3.25,1
752,1,NA,NA,42,1,2,5,Non-White,0.3348,0,Democrat,1,0,1,1,0,1,0,headline_pro_rep_1,pro_rep,0,1,0,0,3.25,0
753,1,0,0,41,0,2,3,Non-White,0.8792,0,Democrat,1,0,0,1,1,2,1,headline_pro_rep_7,pro_rep,0,1,0,0,4,0
753,1,0,0,41,0,2,3,Non-White,0.8792,0,Democrat,1,0,1,1,1,4,1,headline_pro_dem_4,pro_dem,1,0,1,0,4,1
754,0,0,0,50,1,4,4,Non-White,0.1451,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_5,pro_rep,0,1,0,0,2,0
754,0,0,0,50,1,4,4,Non-White,0.1451,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_8,pro_dem,1,0,0,0,2,1
755,1,0,0,20,1,3,7,White,2.9676,0,Democrat,1,0,0,1,0,1,0,headline_pro_rep_3,pro_rep,0,1,0,1,2.5,0
755,1,0,0,20,1,3,7,White,2.9676,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_7,pro_dem,1,0,0,1,2.5,1
756,1,0,0,28,1,4,6,Non-White,0.5989,0,Democrat,1,0,0,1,0,2,1,headline_pro_rep_1,pro_rep,0,1,0,1,2.75,0
756,1,0,0,28,1,4,6,Non-White,0.5989,0,Democrat,1,0,1,1,0,2,0,headline_pro_dem_5,pro_dem,1,0,0,1,2.75,1
757,0,0,0,58,1,5,7,White,1.6741,0,Democrat,1,0,0,1,0,1,1,headline_pro_rep_2,pro_rep,0,1,0,1,2.75,0
757,0,0,0,58,1,5,7,White,1.6741,0,Democrat,1,0,1,1,0,1,0,headline_pro_dem_5,pro_dem,1,0,0,1,2.75,1
